Width,Height,Aspect Ratio,File Size (KB),Class
474,500,0.948,26.4580078125,Triceratops
474,263,1.8022813688212929,13.119140625,Triceratops
474,266,1.781954887218045,13.9384765625,Triceratops
474,404,1.1732673267326732,22.0,Triceratops
474,472,1.0042372881355932,24.4296875,Triceratops
474,270,1.7555555555555555,17.828125,Triceratops
474,449,1.0556792873051224,25.568359375,Triceratops
474,315,1.5047619047619047,25.0205078125,Triceratops
474,316,1.5,44.798828125,Triceratops
474,316,1.5,15.5224609375,Triceratops
474,474,1.0,28.2109375,Triceratops
474,315,1.5047619047619047,16.095703125,Triceratops
474,316,1.5,21.427734375,Triceratops
474,370,1.281081081081081,33.7041015625,Triceratops
474,315,1.5047619047619047,19.4482421875,Triceratops
474,265,1.788679245283019,22.087890625,Triceratops
474,474,1.0,26.0107421875,Triceratops
474,315,1.5047619047619047,16.3408203125,Triceratops
474,340,1.3941176470588235,31.7314453125,Triceratops
474,244,1.9426229508196722,31.869140625,Triceratops
474,266,1.781954887218045,18.6376953125,Triceratops
474,355,1.3352112676056338,36.7900390625,Triceratops
474,506,0.9367588932806324,37.4345703125,Triceratops
474,213,2.2253521126760565,16.2109375,Triceratops
474,383,1.237597911227154,49.77734375,Triceratops
474,506,0.9367588932806324,14.4072265625,Triceratops
474,474,1.0,26.8251953125,Triceratops
474,338,1.4023668639053255,33.7802734375,Triceratops
474,316,1.5,51.0810546875,Triceratops
474,266,1.781954887218045,19.3583984375,Triceratops
474,474,1.0,48.1416015625,Triceratops
474,474,1.0,21.1201171875,Triceratops
474,266,1.781954887218045,30.154296875,Triceratops
474,384,1.234375,43.025390625,Triceratops
474,355,1.3352112676056338,26.6904296875,Triceratops
474,370,1.281081081081081,31.591796875,Triceratops
474,194,2.443298969072165,15.59375,Triceratops
474,354,1.3389830508474576,56.580078125,Triceratops
474,316,1.5,39.8984375,Triceratops
474,321,1.4766355140186915,48.0205078125,Triceratops
474,237,2.0,19.3740234375,Triceratops
474,284,1.6690140845070423,37.4482421875,Triceratops
474,316,1.5,34.482421875,Triceratops
474,316,1.5,14.82421875,Triceratops
474,474,1.0,42.015625,Triceratops
474,388,1.2216494845360826,16.1181640625,Triceratops
474,474,1.0,34.951171875,Triceratops
474,266,1.781954887218045,10.353515625,Triceratops
474,256,1.8515625,32.005859375,Triceratops
474,413,1.1476997578692494,24.072265625,Triceratops
474,367,1.2915531335149864,24.6044921875,Triceratops
474,266,1.781954887218045,32.0283203125,Triceratops
474,213,2.2253521126760565,20.7958984375,Triceratops
474,474,1.0,19.119140625,Triceratops
474,493,0.9614604462474645,32.2275390625,Triceratops
474,497,0.9537223340040242,49.5537109375,Triceratops
474,266,1.781954887218045,21.3095703125,Triceratops
474,663,0.7149321266968326,41.2646484375,Triceratops
474,613,0.7732463295269169,44.8271484375,Triceratops
474,344,1.377906976744186,30.1787109375,Triceratops
474,266,1.781954887218045,16.5244140625,Triceratops
474,667,0.7106446776611695,47.3642578125,Triceratops
474,266,1.781954887218045,38.2451171875,Triceratops
474,296,1.6013513513513513,42.1435546875,Triceratops
474,275,1.7236363636363636,17.4658203125,Triceratops
474,243,1.9506172839506173,10.6416015625,Triceratops
474,379,1.2506596306068603,40.8330078125,Triceratops
474,609,0.7783251231527094,40.201171875,Triceratops
474,316,1.5,23.3408203125,Triceratops
474,379,1.2506596306068603,25.1630859375,Triceratops
474,342,1.3859649122807018,26.9384765625,Triceratops
474,295,1.6067796610169491,32.4306640625,Triceratops
474,314,1.5095541401273886,16.9609375,Triceratops
474,275,1.7236363636363636,21.322265625,Triceratops
474,292,1.6232876712328768,24.6474609375,Triceratops
474,266,1.781954887218045,38.060546875,Triceratops
474,355,1.3352112676056338,18.62109375,Triceratops
474,474,1.0,19.8525390625,Triceratops
474,316,1.5,12.9775390625,Triceratops
474,270,1.7555555555555555,22.7265625,Triceratops
474,266,1.781954887218045,10.84765625,Triceratops
474,474,1.0,45.658203125,Triceratops
474,256,1.8515625,31.435546875,Triceratops
474,474,1.0,23.322265625,Triceratops
474,316,1.5,15.9580078125,Triceratops
474,219,2.164383561643836,15.3017578125,Triceratops
474,289,1.6401384083044983,25.21484375,Triceratops
474,270,1.7555555555555555,30.380859375,Triceratops
474,355,1.3352112676056338,21.111328125,Triceratops
474,355,1.3352112676056338,19.0380859375,Triceratops
474,296,1.6013513513513513,19.654296875,Triceratops
474,277,1.711191335740072,35.3212890625,Triceratops
474,189,2.507936507936508,14.916015625,Triceratops
474,335,1.4149253731343283,30.685546875,Triceratops
474,474,1.0,10.640625,Triceratops
474,316,1.5,16.8642578125,Triceratops
474,419,1.1312649164677804,31.009765625,Triceratops
474,474,1.0,19.2314453125,Triceratops
474,399,1.1879699248120301,38.08984375,Triceratops
474,237,2.0,17.1806640625,Triceratops
474,256,1.8515625,32.599609375,Triceratops
474,428,1.1074766355140186,20.7353515625,Triceratops
474,612,0.7745098039215687,34.314453125,Triceratops
474,237,2.0,14.193359375,Triceratops
474,474,1.0,25.099609375,Triceratops
474,355,1.3352112676056338,30.67578125,Triceratops
474,474,1.0,41.1201171875,Triceratops
474,355,1.3352112676056338,39.19140625,Triceratops
474,357,1.3277310924369747,36.005859375,Triceratops
474,438,1.082191780821918,29.3505859375,Triceratops
474,473,1.0021141649048626,31.4580078125,Triceratops
474,398,1.1909547738693467,57.0078125,Triceratops
474,391,1.2122762148337596,30.7177734375,Triceratops
474,474,1.0,25.1552734375,Triceratops
474,379,1.2506596306068603,30.0927734375,Triceratops
474,315,1.5047619047619047,32.015625,Triceratops
474,224,2.1160714285714284,7.3291015625,Triceratops
474,308,1.5389610389610389,14.8857421875,Triceratops
474,388,1.2216494845360826,19.6884765625,Triceratops
474,355,1.3352112676056338,58.51953125,Triceratops
474,474,1.0,30.5869140625,Triceratops
474,412,1.1504854368932038,45.8046875,Triceratops
474,474,1.0,19.595703125,Triceratops
474,474,1.0,24.1083984375,Triceratops
474,320,1.48125,19.193359375,Triceratops
474,474,1.0,44.5693359375,Triceratops
474,266,1.781954887218045,26.537109375,Triceratops
474,285,1.6631578947368422,19.869140625,Triceratops
474,359,1.3203342618384402,29.3271484375,Triceratops
474,266,1.781954887218045,17.4619140625,Triceratops
474,253,1.8735177865612649,21.4755859375,Triceratops
474,338,1.4023668639053255,20.9755859375,Triceratops
474,450,1.0533333333333332,25.9140625,Triceratops
474,266,1.781954887218045,20.9375,Triceratops
474,507,0.9349112426035503,40.7109375,Triceratops
474,266,1.781954887218045,16.34375,Triceratops
474,315,1.5047619047619047,40.123046875,Triceratops
474,474,1.0,64.888671875,Triceratops
474,288,1.6458333333333333,31.373046875,Triceratops
474,270,1.7555555555555555,19.103515625,Triceratops
474,266,1.781954887218045,20.787109375,Triceratops
474,264,1.7954545454545454,30.3291015625,Triceratops
474,270,1.7555555555555555,31.083984375,Triceratops
474,331,1.43202416918429,26.138671875,Triceratops
474,300,1.58,23.1689453125,Triceratops
474,474,1.0,21.7265625,Triceratops
474,278,1.7050359712230216,17.685546875,Triceratops
474,266,1.781954887218045,18.42578125,Triceratops
474,324,1.462962962962963,41.25390625,Triceratops
474,314,1.5095541401273886,26.7578125,Triceratops
474,183,2.5901639344262297,15.2890625,Triceratops
474,316,1.5,43.4697265625,Triceratops
474,285,1.6631578947368422,23.2744140625,Triceratops
474,381,1.2440944881889764,40.2900390625,Triceratops
474,332,1.427710843373494,21.4794921875,Triceratops
474,355,1.3352112676056338,28.7041015625,Triceratops
474,290,1.6344827586206896,33.0654296875,Triceratops
474,308,1.5389610389610389,38.2490234375,Triceratops
474,263,1.8022813688212929,13.1689453125,Triceratops
474,379,1.2506596306068603,38.423828125,Triceratops
474,266,1.781954887218045,26.1826171875,Triceratops
474,256,1.8515625,27.8212890625,Triceratops
474,474,1.0,20.796875,Triceratops
474,309,1.5339805825242718,32.1884765625,Triceratops
474,266,1.781954887218045,12.9755859375,Triceratops
474,312,1.5192307692307692,21.81640625,Triceratops
474,266,1.781954887218045,39.40234375,Triceratops
474,266,1.781954887218045,15.84765625,Triceratops
474,386,1.2279792746113989,36.9580078125,Triceratops
474,337,1.4065281899109792,23.7373046875,Triceratops
474,337,1.4065281899109792,23.5556640625,Triceratops
474,316,1.5,33.97265625,Triceratops
474,316,1.5,25.806640625,Triceratops
474,315,1.5047619047619047,28.23046875,Triceratops
474,474,1.0,37.1591796875,Triceratops
474,335,1.4149253731343283,22.494140625,Triceratops
474,460,1.0304347826086957,35.421875,Triceratops
474,422,1.1232227488151658,28.7529296875,Triceratops
474,316,1.5,27.8251953125,Triceratops
474,222,2.135135135135135,14.8427734375,Triceratops
474,474,1.0,27.220703125,Triceratops
474,474,1.0,34.228515625,Triceratops
474,258,1.8372093023255813,13.9619140625,Triceratops
474,266,1.781954887218045,14.767578125,Triceratops
474,399,1.1879699248120301,26.865234375,Triceratops
474,363,1.3057851239669422,40.52734375,Triceratops
474,316,1.5,22.39453125,Triceratops
474,632,0.75,43.7646484375,Triceratops
474,492,0.9634146341463414,32.703125,Velociraptor
474,266,1.781954887218045,25.927734375,Velociraptor
474,474,1.0,37.1943359375,Velociraptor
474,373,1.2707774798927614,30.6513671875,Velociraptor
474,266,1.781954887218045,22.4365234375,Velociraptor
474,266,1.781954887218045,32.0439453125,Velociraptor
474,282,1.6808510638297873,28.69140625,Velociraptor
474,351,1.3504273504273505,43.3369140625,Velociraptor
474,254,1.8661417322834646,13.4189453125,Velociraptor
474,506,0.9367588932806324,19.640625,Velociraptor
474,315,1.5047619047619047,19.783203125,Velociraptor
474,473,1.0021141649048626,29.3623046875,Velociraptor
474,474,1.0,25.44921875,Velociraptor
474,266,1.781954887218045,36.37109375,Velociraptor
474,474,1.0,55.6484375,Velociraptor
474,474,1.0,31.455078125,Velociraptor
474,316,1.5,21.0673828125,Velociraptor
474,474,1.0,25.5537109375,Velociraptor
474,330,1.4363636363636363,21.1787109375,Velociraptor
474,555,0.8540540540540541,42.009765625,Velociraptor
474,474,1.0,30.8427734375,Velociraptor
474,266,1.781954887218045,31.935546875,Velociraptor
474,414,1.144927536231884,24.138671875,Velociraptor
474,254,1.8661417322834646,16.6923828125,Velociraptor
474,382,1.2408376963350785,28.4306640625,Velociraptor
474,296,1.6013513513513513,29.7783203125,Velociraptor
474,521,0.9097888675623801,26.7119140625,Velociraptor
474,312,1.5192307692307692,13.3662109375,Velociraptor
474,355,1.3352112676056338,31.7021484375,Velociraptor
474,237,2.0,18.048828125,Velociraptor
474,237,2.0,18.80078125,Velociraptor
474,316,1.5,24.880859375,Velociraptor
474,474,1.0,19.0107421875,Velociraptor
474,264,1.7954545454545454,31.1064453125,Velociraptor
474,474,1.0,33.6181640625,Velociraptor
474,474,1.0,24.0439453125,Velociraptor
474,323,1.4674922600619196,12.3212890625,Velociraptor
474,354,1.3389830508474576,36.8046875,Velociraptor
474,150,3.16,7.5263671875,Velociraptor
474,296,1.6013513513513513,15.94140625,Velociraptor
474,210,2.257142857142857,16.521484375,Velociraptor
474,266,1.781954887218045,9.666015625,Velociraptor
474,266,1.781954887218045,10.7392578125,Velociraptor
474,248,1.9112903225806452,10.5205078125,Velociraptor
474,266,1.781954887218045,20.8681640625,Velociraptor
474,474,1.0,67.0859375,Velociraptor
474,316,1.5,28.6982421875,Velociraptor
474,289,1.6401384083044983,20.4296875,Velociraptor
474,474,1.0,21.8525390625,Velociraptor
474,266,1.781954887218045,21.5380859375,Velociraptor
474,266,1.781954887218045,29.58984375,Velociraptor
474,474,1.0,67.671875,Velociraptor
474,474,1.0,23.80078125,Velociraptor
474,467,1.0149892933618843,21.830078125,Velociraptor
474,338,1.4023668639053255,14.4892578125,Velociraptor
474,548,0.864963503649635,44.3662109375,Velociraptor
474,319,1.4858934169278997,20.970703125,Velociraptor
474,335,1.4149253731343283,38.3896484375,Velociraptor
474,237,2.0,18.775390625,Velociraptor
474,374,1.267379679144385,16.6806640625,Velociraptor
474,316,1.5,21.7109375,Velociraptor
474,474,1.0,19.728515625,Velociraptor
474,555,0.8540540540540541,33.271484375,Velociraptor
474,266,1.781954887218045,19.1689453125,Velociraptor
474,352,1.3465909090909092,17.8037109375,Velociraptor
474,266,1.781954887218045,27.474609375,Velociraptor
474,474,1.0,43.54296875,Velociraptor
474,474,1.0,16.072265625,Velociraptor
474,331,1.43202416918429,36.734375,Velociraptor
474,398,1.1909547738693467,18.138671875,Velociraptor
474,276,1.7173913043478262,14.333984375,Velociraptor
474,388,1.2216494845360826,48.4521484375,Velociraptor
474,355,1.3352112676056338,15.6357421875,Velociraptor
474,441,1.0748299319727892,43.876953125,Velociraptor
474,333,1.4234234234234233,37.234375,Velociraptor
474,549,0.8633879781420765,31.8115234375,Velociraptor
474,266,1.781954887218045,26.697265625,Velociraptor
474,397,1.1939546599496222,33.42578125,Velociraptor
474,348,1.3620689655172413,33.1572265625,Velociraptor
474,355,1.3352112676056338,13.2626953125,Velociraptor
474,316,1.5,18.419921875,Velociraptor
474,473,1.0021141649048626,54.52734375,Velociraptor
474,474,1.0,10.953125,Velociraptor
474,265,1.788679245283019,39.7177734375,Velociraptor
474,381,1.2440944881889764,26.9970703125,Velociraptor
474,474,1.0,49.2841796875,Velociraptor
474,355,1.3352112676056338,12.953125,Velociraptor
474,622,0.7620578778135049,52.720703125,Velociraptor
474,257,1.8443579766536966,23.3056640625,Velociraptor
474,267,1.7752808988764044,24.2421875,Velociraptor
474,335,1.4149253731343283,17.3779296875,Velociraptor
474,895,0.529608938547486,65.712890625,Velociraptor
474,432,1.0972222222222223,22.7529296875,Velociraptor
474,449,1.0556792873051224,22.3388671875,Velociraptor
474,323,1.4674922600619196,26.5234375,Velociraptor
474,253,1.8735177865612649,13.78125,Velociraptor
474,242,1.9586776859504131,9.8935546875,Velociraptor
474,474,1.0,24.6376953125,Velociraptor
474,474,1.0,18.720703125,Velociraptor
474,252,1.880952380952381,23.6201171875,Velociraptor
474,474,1.0,20.064453125,Velociraptor
474,369,1.2845528455284554,19.94140625,Velociraptor
474,266,1.781954887218045,26.0908203125,Velociraptor
474,474,1.0,25.03515625,Velociraptor
474,474,1.0,24.8408203125,Velociraptor
474,316,1.5,30.896484375,Velociraptor
474,266,1.781954887218045,20.15234375,Velociraptor
474,381,1.2440944881889764,26.9970703125,Velociraptor
474,268,1.7686567164179106,15.724609375,Velociraptor
474,379,1.2506596306068603,35.2470703125,Velociraptor
474,266,1.781954887218045,9.4873046875,Velociraptor
474,323,1.4674922600619196,11.5322265625,Velociraptor
474,266,1.781954887218045,17.4091796875,Velociraptor
474,331,1.43202416918429,20.4326171875,Velociraptor
474,476,0.9957983193277311,31.8525390625,Velociraptor
474,266,1.781954887218045,21.8955078125,Velociraptor
348,220,1.5818181818181818,34.8310546875,Velociraptor
474,300,1.58,27.53515625,Velociraptor
474,474,1.0,16.0048828125,Velociraptor
474,266,1.781954887218045,18.0419921875,Velociraptor
474,663,0.7149321266968326,19.783203125,Velociraptor
474,303,1.5643564356435644,14.3427734375,Velociraptor
474,250,1.896,12.4287109375,Velociraptor
474,828,0.572463768115942,75.224609375,Velociraptor
474,210,2.257142857142857,13.8193359375,Velociraptor
474,382,1.2408376963350785,34.796875,Velociraptor
474,343,1.3819241982507289,34.1611328125,Velociraptor
474,474,1.0,33.9814453125,Velociraptor
474,405,1.1703703703703703,21.263671875,Velociraptor
474,316,1.5,27.009765625,Velociraptor
474,344,1.377906976744186,18.8046875,Velociraptor
474,355,1.3352112676056338,18.515625,Velociraptor
474,259,1.83011583011583,18.51953125,Velociraptor
474,177,2.6779661016949152,9.21484375,Velociraptor
474,341,1.3900293255131966,15.49609375,Velociraptor
474,444,1.0675675675675675,38.6787109375,Velociraptor
474,266,1.781954887218045,27.5146484375,Velociraptor
474,355,1.3352112676056338,33.244140625,Velociraptor
474,355,1.3352112676056338,13.880859375,Velociraptor
474,316,1.5,22.23828125,Velociraptor
474,341,1.3900293255131966,32.2841796875,Velociraptor
474,306,1.5490196078431373,26.6923828125,Velociraptor
474,474,1.0,17.3349609375,Velociraptor
474,474,1.0,27.5751953125,Velociraptor
474,266,1.781954887218045,16.0126953125,Velociraptor
474,260,1.823076923076923,27.71875,Velociraptor
474,266,1.781954887218045,21.419921875,Velociraptor
474,516,0.9186046511627907,52.6201171875,Velociraptor
474,266,1.781954887218045,32.17578125,Velociraptor
474,266,1.781954887218045,21.5732421875,Velociraptor
474,423,1.1205673758865249,23.533203125,Velociraptor
474,248,1.9112903225806452,11.5693359375,Velociraptor
474,277,1.711191335740072,15.986328125,Velociraptor
474,529,0.8960302457466919,50.0390625,Velociraptor
474,266,1.781954887218045,31.419921875,Velociraptor
474,355,1.3352112676056338,15.0849609375,Velociraptor
474,474,1.0,14.837890625,Velociraptor
474,288,1.6458333333333333,26.8330078125,Velociraptor
474,474,1.0,23.201171875,Velociraptor
474,474,1.0,27.2099609375,Velociraptor
474,266,1.781954887218045,29.41796875,Velociraptor
474,266,1.781954887218045,10.4873046875,Velociraptor
474,711,0.6666666666666666,39.6396484375,Velociraptor
474,266,1.781954887218045,23.6669921875,Velociraptor
474,474,1.0,30.314453125,Velociraptor
474,637,0.7441130298273155,63.9912109375,Velociraptor
474,474,1.0,37.232421875,Velociraptor
474,481,0.9854469854469855,35.806640625,Velociraptor
474,234,2.0256410256410255,23.4306640625,Velociraptor
474,266,1.781954887218045,28.5205078125,Velociraptor
474,254,1.8661417322834646,12.7607421875,Velociraptor
474,266,1.781954887218045,13.50390625,Velociraptor
474,410,1.1560975609756097,24.91796875,Velociraptor
474,355,1.3352112676056338,17.736328125,Velociraptor
474,711,0.6666666666666666,45.08203125,Velociraptor
474,566,0.8374558303886925,25.9326171875,Velociraptor
474,315,1.5047619047619047,23.0771484375,Velociraptor
474,408,1.161764705882353,21.2763671875,Velociraptor
474,266,1.781954887218045,26.583984375,Velociraptor
474,687,0.6899563318777293,58.9921875,Velociraptor
474,577,0.8214904679376083,26.3916015625,Velociraptor
474,355,1.3352112676056338,19.44921875,Velociraptor
474,474,1.0,56.921875,Velociraptor
474,316,1.5,23.6572265625,Velociraptor
474,309,1.5339805825242718,10.525390625,Velociraptor
339,184,1.8423913043478262,8.025390625,Velociraptor
474,474,1.0,25.3388671875,Velociraptor
474,245,1.9346938775510205,18.373046875,Velociraptor
474,266,1.781954887218045,15.64453125,Velociraptor
474,632,0.75,42.763671875,Velociraptor
474,316,1.5,19.8935546875,Velociraptor
474,237,2.0,15.5654296875,Velociraptor
474,355,1.3352112676056338,24.4580078125,Velociraptor
474,316,1.5,59.42578125,Velociraptor
474,711,0.6666666666666666,80.5859375,Velociraptor
474,237,2.0,38.6025390625,Velociraptor
474,502,0.9442231075697212,26.8447265625,Velociraptor
474,254,1.8661417322834646,13.3876953125,Velociraptor
474,474,1.0,28.3583984375,Velociraptor
474,266,1.781954887218045,13.0078125,Velociraptor
474,399,1.1879699248120301,22.58203125,Velociraptor
474,248,1.9112903225806452,29.17578125,Velociraptor
474,474,1.0,77.3681640625,Velociraptor
474,270,1.7555555555555555,12.9365234375,Velociraptor
474,374,1.267379679144385,16.8505859375,Velociraptor
474,266,1.781954887218045,12.283203125,Velociraptor
474,201,2.3582089552238807,21.9833984375,Velociraptor
474,506,0.9367588932806324,20.857421875,Velociraptor
474,291,1.6288659793814433,19.392578125,Velociraptor
474,341,1.3900293255131966,13.7802734375,Velociraptor
474,474,1.0,36.9111328125,Velociraptor
474,425,1.1152941176470588,34.4755859375,Velociraptor
474,528,0.8977272727272727,28.8076171875,Velociraptor
474,574,0.8257839721254355,43.34765625,Velociraptor
474,358,1.324022346368715,22.4228515625,Velociraptor
474,392,1.2091836734693877,40.986328125,Velociraptor
474,266,1.781954887218045,17.4716796875,Velociraptor
474,274,1.72992700729927,37.16796875,Velociraptor
474,382,1.2408376963350785,35.5810546875,Velociraptor
474,839,0.564958283671037,56.650390625,Velociraptor
474,275,1.7236363636363636,35.333984375,Velociraptor
474,592,0.8006756756756757,81.26953125,Velociraptor
